A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
11,1.1618542817,0.9111416275,0.7228363279,0.6180664321,0.5802218942,0.5434933885,0.5691388729,0.7028217154,0.8603966692,0.8848377459,0.7130013618,0.5462987067,0.4993080086,0.530480188,0.5630956593,0.6566678725,0.8467522498,1.0872880807,0.5210659087,0.327001046,0.1689200796,0.0953878918,0.1825874751,0.319798488,0.4789954063,0.3265555403,0.1991757656,0.153808354,0.2054718072,0.3435023807,0.443733154,0.1282603627,0.0190775784,0.1452905082,0.4109436144,0.145039791,0.0085317524,0.137570374,0.2487411895,0.2950586731,0.2766916435,0.3100295138,0.3076354277,0.5895960359,1.8068675216,0.5907365397,1.8103626931,0.5553173353,1.7018175093,0.5409597629,1.6578174996,0.6044260485,1.8523153646,1.7938165396,1.6543071136,1.7369494708,1.8635828869,1.8138176977,58,11,0.9818507603,58,18,0.9506240519,48,21,0.8992184106,43,20,0.8852495958,7.82794356883873E-05,0.000103149,0.0001261205,0.0001302201,0.0001132384,0.00008412,3.03224027563599E-05,-2.98218650773307E-05,-7.37617248214718E-05,3.00957959368779E-05,0.0001396691,0.0001870476,0.0001681567,0.0001386065,9.82074170667422E-05,6.16032202156318E-05,3.71615047499489E-05,-2.60234138752311E-05,-2.23044186171024E-05,-1.81651196949514E-05,-1.50468997832585E-05,-1.20202335656194E-05,-0.000007944,-4.15364893678698E-06,-8.14682401422767E-06,-1.22237775561626E-05,-1.56424489818126E-05,-1.8918264734979E-05,-2.26399315043401E-05,-2.47100861044496E-05,-1.83545453441898E-05,-1.52458812210111E-05,-1.20202335656194E-05,-5.73181202341849E-06,-1.20202335656194E-05,-1.52458812210111E-05,-1.85432226157506E-05,0
12,1.6376947751,1.3597679751,1.0768800838,0.8400482037,0.6771662125,0.5652472398,0.4459542734,0.4402520044,0.6429616047,0.7088624268,0.4817984619,0.4335359021,0.5868252243,0.749385055,0.8952378516,1.1069619417,1.3743158258,1.675165118,0.4736946966,0.3088078613,0.2257020093,0.1627560335,0.2430885035,0.3512839879,0.5264230236,0.3384025125,0.1778325596,0.1009370071,0.1597230466,0.3190631408,0.3808951282,0.1267151464,0.0180561607,0.1401534969,0.4356925772,0.1852407218,0.1173650449,0.1607404012,0.2632115118,0.3834824944,0.3668415148,0.3792303204,0.3623146128,0.6966282795,1.5357297788,0.7007005912,1.5447072642,0.6534459622,1.4405335707,0.6340153947,1.3976985295,0.652870637,1.4392652559,1.4905783342,1.4122197967,1.4323902413,1.5526946434,1.6298006013,55,18,0.9449299244,55,11,0.9797958971,47,18,0.9237571637,53,19,0.9335333492,0.000064371,8.27656925217901E-05,0.0001067678,0.0001299402,0.0001352489,0.0001184512,0.000082553,-2.55777838677263E-05,-0.0001370448,0.0001427722,0.0002411805,0.0001700431,0.0001258479,9.22874093605801E-05,6.31402396469412E-05,4.273090789697E-05,2.76911876934102E-05,-1.73542168991898E-05,-1.46904635058914E-05,-0.000011986,-9.7970691751528E-06,-0.000007405,-4.0444388271683E-06,-4.55102511840792E-07,-3.72687651976284E-06,-6.76352058098867E-06,-9.32139983501348E-06,-1.16770649088701E-05,-1.45443334070604E-05,-1.59801588928698E-05,-1.18317191487923E-05,-9.63871739596619E-06,-7.24465474692222E-06,-1.99650282911033E-06,-7.24465474692222E-06,-9.63871739596619E-06,-1.18317191487923E-05,0
13,1.2490639861,0.9828721869,0.7567410224,0.5846262166,0.4706676031,0.4171545757,0.4594944707,0.6418732252,0.8202886639,0.8258130618,0.6620367116,0.4803596961,0.3927111976,0.410577739,0.4982493323,0.6675733601,0.8958439283,1.1605698441,0.5039282742,0.2961762711,0.1289995768,0.0478424055,0.1512909701,0.307650667,0.4960717947,0.3274246914,0.2029781361,0.1653572649,0.1953685834,0.3233370695,0.4169320734,0.1169252433,0.0556156667,0.1344013315,0.4180434003,0.1268232328,0.015730486,0.1101134022,0.2129433749,0.2681408754,0.265788717,0.2914285529,0.272682205,0.6665896799,2.1390430923,0.5916274966,1.8984943029,0.4898036558,1.5717481955,0.4468002742,1.4337531301,0.4998845132,1.6040970137,1.5717216002,1.4299145366,1.6406359928,1.9303797025,2.0874014122,63,6,0.9954545219,63,21,0.9428090416,52,18,0.9381777629,49,19,0.9217624319,6.24201021454372E-05,8.28713758259168E-05,0.0001069852,0.000126406,0.0001298696,0.000104354,3.42525399129173E-05,-4.17471700843659E-05,-8.05968066272633E-05,0.000033328,0.0001663543,0.000211382,0.0001657863,0.0001142143,7.06385055493708E-05,0.000043478,2.58578983367532E-05,-0.000026716,-2.26163523576101E-05,-1.8280253830054E-05,-0.000015533,-1.22768275834139E-05,-7.74386875681873E-06,-2.94844729926166E-06,-7.94869608589964E-06,-0.000012688,-1.59327019298691E-05,-1.88511431896854E-05,-2.29508617838041E-05,-0.000025158,-1.84713405437542E-05,-0.000015533,-1.24825137337106E-05,-4.91241781679699E-06,-1.24825137337106E-05,-1.57331036300203E-05,-1.84713405437542E-05,0
14,1.3660773953,1.0984008857,0.8827096309,0.7427388219,0.6696407281,0.6382107747,0.662404389,0.7512702008,0.8912865863,0.9332455111,0.7620091929,0.6677346129,0.594526134,0.5828888574,0.6352707045,0.7944080834,1.0236586352,1.2908504598,0.5001393895,0.3480894355,0.2403229458,0.1785074028,0.2574470375,0.3646316846,0.4999004123,0.3360967795,0.1760358154,0.0981790715,0.1732993408,0.3334793488,0.4194923966,0.1477411642,0.062477591,0.1596618749,0.4109549028,0.1640909335,0.0535522208,0.1441937675,0.2766864743,0.315740887,0.316227766,0.3035230391,0.3035230391,0.5382865176,2.2538552485,0.5073052995,2.1241340336,0.4496966393,1.8829212653,0.4606455929,1.9287655427,0.5694966452,2.3845349286,2.2202200014,1.8086504961,1.8314755446,2.0486660638,2.0891126565,56,20,0.9340497736,56,11,0.9805181367,54,22,0.913246519,53,22,0.9097783737,7.79714592104221E-05,9.87225694882629E-05,0.0001161421,0.0001166682,9.60245164543374E-05,6.18463460766911E-05,1.4989324239565E-05,-3.02026415552557E-05,-0.000071253,4.82204925902196E-05,0.0001192022,0.0001646825,0.0001627423,0.0001307323,8.70673402682938E-05,5.45615782191095E-05,3.36954461978201E-05,-2.36917577856627E-05,-2.06221079368642E-05,-1.68228110049691E-05,-1.42371712976729E-05,-1.11886608435012E-05,-6.95817438123276E-06,-3.57511964349122E-06,-7.14924396080593E-06,-1.09963172004751E-05,-1.42371712976729E-05,-1.7183132256976E-05,-2.06221079368642E-05,-2.23617259576184E-05,-1.70032941164433E-05,-1.42371712976729E-05,-1.11886608435012E-05,-5.43964687617431E-06,-1.09963172004751E-05,-1.42371712976729E-05,-1.70032941164433E-05,0
15,1.4723500084,1.172970976,0.9074879351,0.6979608416,0.5891823978,0.5900371116,0.6491411064,0.7476936935,0.9201716913,0.9540510143,0.78045157,0.6760151421,0.6480403726,0.6647390802,0.7656755377,0.9540510143,1.2185916312,1.5086402144,0.4773555297,0.3022953791,0.1889346119,0.1286323411,0.1933290275,0.3250553972,0.5227079345,0.3247969038,0.175090867,0.1286323411,0.1689882542,0.31173369,0.4036620541,0.1191407729,0.0091646748,0.1114930814,0.4402860881,0.1246530545,0.0289812465,0.1133607672,0.2572646823,0.3040961851,0.3214285714,0.2980282318,0.315500526,0.6604272352,1.7257872011,0.6311348809,1.6492422502,0.5705461567,1.4909155805,0.5448246726,1.4237018049,0.5972658395,1.5607377868,1.6299693249,1.4447145047,1.4840485167,1.6868906307,1.8288794383,54,14,0.9658077637,54,14,0.9658077637,46,17,0.9292047945,50,17,0.9404254356,7.56423940935701E-05,0.0001004851,0.0001298723,0.0001522301,0.0001396801,9.10840723173163E-05,2.5987525987526E-05,-0.000035385,-8.38023764853033E-05,7.6703922857769E-05,0.0001563477,0.0001735776,0.0001538815,0.0001162738,7.84402973752086E-05,5.11752863916855E-05,3.2028662939037E-05,-2.36682560496311E-05,-2.01930756107996E-05,-1.65684316638526E-05,-1.41632638045837E-05,-0.000011703,-7.15140167472825E-06,-2.30886773126459E-06,-6.94560956293173E-06,-0.000011083,-1.37562307633458E-05,-1.63708341188026E-05,-2.00093134258855E-05,-2.23263760537672E-05,-1.65684316638526E-05,-1.39599300348171E-05,-1.1496491094895E-05,-4.09635041777454E-06,-1.12897928542942E-05,-1.37562307633458E-05,-1.63708341188026E-05,0
16,1.4050665587,1.1080585257,0.8450611094,0.6634445683,0.5969025921,0.5858142296,0.6237175514,0.7440899313,0.8996974977,0.9559968147,0.781720296,0.6111339309,0.5271972712,0.5127856134,0.5954237354,0.7957624158,1.0617376104,1.3647212841,0.5056437051,0.3220293269,0.2271033492,0.1679656965,0.2359099734,0.3336270838,0.4944033257,0.313181151,0.1935709008,0.1473444309,0.1935709008,0.3240761441,0.4099543834,0.1327885424,0.0524892802,0.1408435182,0.4011225158,0.1462182149,0.0419914241,0.1298513078,0.3151105966,0.2976030164,0.3006244443,0.3037026409,0.3261179866,0.6064470798,2.0225200624,0.5509195441,1.8373339866,0.4819205237,1.607220086,0.4819205237,1.607220086,0.5586042308,1.8629626581,1.7065114424,1.4888632849,1.5829294749,1.8896617501,2.0968072316,47,16,0.9402714806,47,14,0.9546057138,43,15,0.9371833339,43,15,0.9371833339,0.0001093379,0.0001425894,0.0001765227,0.0001851668,0.0001490024,8.90952188000206E-05,1.21716253883694E-05,-5.91050590389119E-05,-0.0001061256,0.000070911,0.0002077506,0.0002809151,0.0002573227,0.0001861409,0.0001173078,7.30565435084628E-05,4.47372503642943E-05,-3.09799287929311E-05,-2.66051141856297E-05,-2.22706248633132E-05,-1.90363034230479E-05,-1.57105277689335E-05,-1.09395077109211E-05,-5.95231605501708E-06,-1.09395077109211E-05,-1.51508167323122E-05,-0.000018762,-2.22706248633132E-05,-0.00002636,-2.89774658927845E-05,-2.22706248633132E-05,-1.90363034230479E-05,-1.57105277689335E-05,-0.000008428,-1.5430802571637E-05,-1.90363034230479E-05,-2.22706248633132E-05,0
17,1.3172811998,1.0312814802,0.7658991985,0.5434341295,0.4450063309,0.4843971851,0.5825984663,0.7209561812,0.8854620773,0.8830826941,0.747604602,0.6292671199,0.5396265081,0.4992841197,0.5721765129,0.7614911089,1.0149530077,1.3011783662,0.5045659223,0.3383176692,0.1706448851,0.064217481,0.1781254199,0.3364467738,0.4954769329,0.3425205343,0.2209373918,0.1743045913,0.2205561363,0.3568409525,0.4496159688,0.1467828137,0.0183478517,0.1470692195,0.4312720993,0.1479251097,0.0275217776,0.1470692195,0.2385220723,0.3265562802,0.3062285643,0.306122449,0.306122449,0.5290291706,2.2554048513,0.5555140282,2.368317484,0.5012531014,2.1369874091,0.4838005793,2.0625822437,0.5746003045,2.4496878174,2.4983880838,2.0548299238,2.0966822839,2.2941144769,2.2550995715,54,7,0.9915624837,54,19,0.9360557005,47,24,0.859795632,48,24,0.8660254038,7.28154473067736E-05,0.0001005261,0.000139055,0.0001784273,0.0001636214,9.1940682203438E-05,1.3467740966655E-05,-4.74325987940902E-05,-8.81263197338402E-05,5.42776562128009E-05,0.0001472351,0.0002008122,0.0001886075,0.0001338577,7.91718295177325E-05,4.63413991833113E-05,2.63877980162415E-05,-2.24253348616116E-05,-1.96972338872503E-05,-1.63531939367824E-05,-0.000013808,-1.10056632330466E-05,-7.46173403492564E-06,-4.31858314448077E-06,-7.63845042506185E-06,-1.10056632330466E-05,-0.000013808,-0.000016684,-1.98485062639975E-05,-2.15984472880488E-05,-1.65188920674681E-05,-0.000013808,-1.10056632330466E-05,-5.53044720997189E-06,-1.10056632330466E-05,-0.000013808,-1.65188920674681E-05,0
18,1.3907551748,1.1447810381,0.9365310909,0.7589866672,0.6433771265,0.5982642436,0.5969811344,0.6881327048,0.8582002707,0.836699305,0.6940504169,0.6377908634,0.6772211576,0.7351340786,0.8239903231,0.9479247379,1.1391853987,1.3800013442,0.4700944867,0.3351420051,0.2243160283,0.1452779214,0.2299428866,0.3621628191,0.5299060379,0.3520396796,0.1761753573,0.0519818292,0.1514312544,0.3095405953,0.3931978414,0.1685487347,0.0858838259,0.187617876,0.4451184467,0.187617876,0.0858838259,0.1730384532,0.1967381715,0.1860769043,0.2036687841,0.182604321,0.2006921006,0.5767476311,3.4254779965,0.4824169415,2.8652196022,0.3485671773,2.0702455144,0.3211257383,1.9072625381,0.4733487766,2.8113610378,3.1948233991,2.0989324051,2.0777972421,2.7841918285,3.3425160872,58,17,0.9560807333,58,6,0.9946348346,55,18,0.9449299244,58,19,0.9448212937,6.54660875767363E-05,8.42212246739326E-05,0.0001032067,0.0001149478,0.0001070128,7.56321190125677E-05,2.50501600581769E-05,-3.1871586265896E-05,-7.43126799771799E-05,0.000050359,0.0001135692,0.0001270075,0.0001191537,0.0001004417,7.67654732514544E-05,0.000053442,3.56914141583173E-05,-1.84196053089317E-05,-1.57327438162629E-05,-1.24712274666706E-05,-0.000009542,-6.36609720124917E-06,-2.50583678182701E-06,1.19080274542207E-06,-2.33320694512947E-06,-6.0122163712532E-06,-9.36677866493907E-06,-1.24712274666706E-05,-1.55759016813353E-05,-1.71097925876442E-05,-1.24712274666706E-05,-9.36677866493907E-06,-6.18913421173488E-06,-4.60560738053938E-07,-6.18913421173488E-06,-9.36677866493907E-06,-1.24712274666706E-05,0
19,1.6390236588,1.2934713886,0.990522189,0.7712935948,0.6497418584,0.6314902507,0.660005888,0.7193817952,0.8800649033,0.8787803239,0.7410407796,0.6861880531,0.6314902507,0.5929240843,0.6993961633,0.9213293212,1.2436008822,1.5888008989,0.5323896796,0.4040296348,0.3244794921,0.2553096345,0.3281147452,0.3832224769,0.4677826477,0.3505853346,0.2005415172,0.1173975984,0.1977048607,0.3664968318,0.4465310385,0.2041702594,0.1279862453,0.1954058888,0.3945516884,0.1618912177,0.0531433958,0.1680541733,0.3726106286,0.380952381,0.4054615801,0.4007804885,0.375,0.595991174,1.7068928338,0.6377400166,1.8264597056,0.607712982,1.7404635828,0.5877750012,1.6833620719,0.6234020669,1.7853964404,1.7414898464,1.5948371938,1.7181620139,1.8332091364,1.7630793879,47,25,0.8467978188,47,10,0.9771031918,41,21,0.8588691152,39,19,0.8733018649,8.58073075730189E-05,0.0001138649,0.0001430156,0.0001484969,0.0001174815,6.08296564351018E-05,3.02875063171085E-06,-5.6562103765025E-05,-0.0001031516,9.09115014413261E-05,0.000178895,0.0002201556,0.0002053455,0.0001331319,7.01902986402989E-05,3.3992584763755E-05,1.53946340632218E-05,-2.5249600876277E-05,-2.29306851557252E-05,-2.00742155833019E-05,-1.75378248244705E-05,-1.50831626399233E-05,-1.20447501628063E-05,-9.54019807105973E-06,-0.000011686,-1.45499088803557E-05,-1.71914058064087E-05,-0.000019909,-2.27783979120658E-05,-2.41186807602861E-05,-0.000019909,-1.75378248244705E-05,-1.50831626399233E-05,-1.07900683014629E-05,-1.49056260196333E-05,-1.73648220287545E-05,-0.000019909,0
20,1.6665365803,1.3438608781,1.0374034712,0.803380392,0.6611970749,0.5985529071,0.6652016423,0.8381810219,0.9825027497,1.0078284364,0.8209981366,0.6248685499,0.5300713252,0.6044101696,0.7609009066,0.9828888344,1.275365934,1.5940267906,0.5206833117,0.3232625017,0.1619662382,0.0858561222,0.1791276664,0.3185332238,0.4793853336,0.3193828738,0.1914146452,0.146133547,0.1989130354,0.3460970931,0.4374104632,0.125372075,0.0147242035,0.1457621778,0.3961877959,0.1357504486,0.0104115841,0.1266623876,0.2311746838,0.3517987724,0.3517987724,0.3599280216,0.3599280216,0.641025641,1.944774604,0.6196433833,1.8799040758,0.5510136496,1.6716918695,0.511408312,1.5515352799,0.5535136704,1.6792765534,1.5130225022,1.5150584159,1.6547652817,1.7907488385,1.7559849586,48,8,0.9860132972,48,14,0.9565200236,43,19,0.8970837917,39,19,0.8733018649,8.14317835159157E-05,0.0001069855,0.0001409267,0.0001701996,0.000170935,0.0001300118,4.60616143590775E-05,-3.13392309414243E-05,-8.93441779366119E-05,6.85596754842027E-05,0.0001995353,0.0002655916,0.0002117829,0.0001440935,8.93911657401913E-05,5.44206851696996E-05,3.21543452531381E-05,-2.72223132343663E-05,-2.36103543689839E-05,-1.98276084997852E-05,-1.70944657045797E-05,-0.000014504,-1.10039208145038E-05,-7.51832600722796E-06,-0.000011223,-1.47215629300327E-05,-1.77332638447032E-05,-2.0443656835926E-05,-2.39902599828883E-05,-2.58292498619835E-05,-2.00336470282956E-05,-1.7307867395491E-05,-0.000014504,-9.25484302612581E-06,-1.47215629300327E-05,-1.7520805957074E-05,-2.00336470282956E-05,0
21,1.3875110927,1.1074898039,0.8391897291,0.6543924101,0.5547347775,0.5449381671,0.6620454965,0.8659246136,1.0273079363,1.0226853313,0.8624039937,0.6519489294,0.5375663272,0.5369164756,0.6326920672,0.8338236297,1.1093346841,1.387834568,0.5097552099,0.3369216667,0.1662255176,0.0509265767,0.187648528,0.332000661,0.4903050097,0.3488491946,0.241772342,0.1900255922,0.2401163475,0.3664209862,0.429579624,0.1511386541,0.0509265767,0.1647184555,0.4114326287,0.1550480579,0.0499376169,0.1610439757,0.240531415,0.325731171,0.3232789567,0.3095238095,0.3095238095,0.5653072136,2.662640639,0.4891257192,2.3038199163,0.4221249875,1.9882412953,0.4238887486,1.9965487464,0.520172527,2.4500527792,2.0672770023,1.8083995102,1.8622388385,2.1377724993,2.2743013336,50,5,0.9949874371,50,19,0.9249864864,44,18,0.9124936318,43,18,0.908168567,8.31448019413141E-05,0.0001111808,0.0001491309,0.0001763572,0.0001673909,0.0001083507,1.99287494186839E-05,-3.7460333469007E-05,-8.10966436081947E-05,5.37196048613914E-05,0.0001635523,0.0002408453,0.0002090734,0.0001455917,8.70809478358831E-05,5.15095581727259E-05,3.0373171027737E-05,-2.60047393074989E-05,-2.30618630972515E-05,-1.96217003827247E-05,-1.67225922936709E-05,-1.35175097302088E-05,-1.02646321197313E-05,-7.03382465794798E-06,-0.000010468,-1.39222130119364E-05,-1.71163501270666E-05,-2.01842574436124E-05,-2.34053524852337E-05,-2.47391387550431E-05,-1.9809941351402E-05,-1.67225922936709E-05,-0.00001372,-8.64224087927159E-06,-1.39222130119364E-05,-1.69197103345591E-05,-1.99974653378676E-05,0
22,1.1644179843,0.895962547,0.6865292687,0.5605267105,0.5324534594,0.5810913542,0.6425363005,0.7442698387,0.9063503877,0.9109291829,0.7636815499,0.6559817342,0.5709666994,0.5427490424,0.5785286456,0.6882585644,0.8898052277,1.1359975096,0.5086181495,0.3702334511,0.2662267297,0.2070453002,0.2725696334,0.3667049374,0.4913818947,0.3490594452,0.2197526639,0.1723881725,0.2194143224,0.3599570719,0.4313150698,0.1673586428,0.0866239846,0.1774844865,0.413731614,0.14754051,0.0172388173,0.1467832397,0.3793519147,0.2352488992,0.2751563038,0.2749978189,0.2554586406,0.5861796847,2.5776279528,0.5308176756,2.3341826989,0.4458510556,1.960556078,0.4173094981,1.8350493124,0.5097297876,2.2414522087,1.9887679,1.7277005665,1.799155871,2.0664494939,2.1792286369,58,24,0.9103709505,58,20,0.9386660406,49,21,0.9035079029,48,20,0.9090593429,8.25887412161766E-05,0.0001084798,0.0001280109,0.0001170853,7.84896377864163E-05,3.24653440802084E-05,-1.07055128471988E-05,-4.5567623064622E-05,-7.07408077461781E-05,5.07512675418367E-05,0.0001210887,0.0001668606,0.0001589338,0.0001218368,7.92546158860994E-05,4.72758010370285E-05,0.000027688,-2.57991516616133E-05,-0.000023291,-1.97814991336007E-05,-1.72075124983094E-05,-0.00001434,-0.000010718,-7.64224975020699E-06,-1.08906289878615E-05,-1.45111609630732E-05,-1.73725973151164E-05,-2.02457481131183E-05,-2.3426095310354E-05,-2.47221173114174E-05,-0.000019937,-1.72075124983094E-05,-0.00001434,-0.000009171,-1.45111609630732E-05,-1.73725973151164E-05,-2.00917232225703E-05,0
23,1.2343108375,0.9595816402,0.715582784,0.5279996611,0.4178806735,0.4059157102,0.4935798937,0.670807367,0.8353011835,0.8517514903,0.6919924477,0.5496018705,0.5380327156,0.6086869682,0.6776504013,0.83810008,1.0602605313,1.3318878335,0.4708934594,0.323062071,0.1841310112,0.0919705437,0.195188542,0.3543310695,0.5291238397,0.3574737569,0.2194652074,0.1680531864,0.2141450246,0.3370410131,0.3951824536,0.1423819931,0.0083609585,0.1541684576,0.4534230367,0.1514233991,0.0118241809,0.1340363616,0.2597285707,0.2504158583,0.2504158583,0.2287844373,0.2474682059,0.6141136471,2.7440683125,0.5345679152,2.3886309704,0.3958990801,1.7690115268,0.3622660888,1.6187279008,0.4722652053,2.1102413063,2.398304238,1.7452886414,1.7672553813,2.4030522751,2.9802800653,59,11,0.9824662201,59,20,0.9407924804,53,17,0.9471622942,60,18,0.9539392014,6.98732221980067E-05,9.45884725084705E-05,0.0001258936,0.0001505661,0.0001398988,8.43068020967817E-05,5.54938956714761E-06,-4.57433786703209E-05,-7.75147217882466E-05,4.43951165371809E-05,0.0001443426,0.0001613294,0.0001337565,0.0001059918,7.47757746647869E-05,5.11217660246445E-05,3.41006158611554E-05,-1.84331544421296E-05,-1.56667616764223E-05,-1.21011407846261E-05,-9.02845893476276E-06,-6.0596792329456E-06,-1.62069948376782E-06,2.43667632997384E-06,-1.25754350665445E-06,-5.31418242477325E-06,-0.00000866,-1.19241270091509E-05,-1.5504487399787E-05,-1.70879316482734E-05,-1.21011407846261E-05,-8.84433962264151E-06,-5.68689134282582E-06,8.83420272010623E-07,-5.68689134282582E-06,-8.84433962264151E-06,-1.19241270091509E-05,0
24,1.6426510067,1.3573258244,1.0991155096,0.9151268255,0.7944293133,0.7333732839,0.653756459,0.6366819579,0.7725889106,0.833209912,0.6553429977,0.5743446454,0.6132749748,0.6524429302,0.7699545781,0.9649819559,1.2229371289,1.5189192759,0.5234262859,0.3618526367,0.2033669987,0.076613344,0.2004600092,0.3374467764,0.476653799,0.3265672952,0.1640423086,0.0190054316,0.1713126452,0.3612282141,0.4577114037,0.1618254187,0.0300502259,0.1721015027,0.4090585269,0.2288557019,0.1520434526,0.2352761894,0.0955011117,0.3885958201,0.386430924,0.4234354698,0.4426437129,0.559551021,2.0912437378,0.5454558863,2.0385651417,0.5112019499,1.9105458419,0.5119803647,1.9134550582,0.574533285,2.1472378555,2.0350519561,1.9236820128,1.9657284649,2.02361746,1.8255401078,52,8,0.9880948137,52,2,0.9992600813,52,25,0.8768471627,46,27,0.8096184543,6.09867959369751E-05,8.05352554754709E-05,0.0001038895,0.0001226669,0.000126855,0.0001107554,8.06860821495866E-05,8.64725778397603E-06,-0.000086309,2.81853535485653E-05,0.0001382598,0.0001677674,0.0001641057,0.0001318089,9.20263635055862E-05,0.000060498,3.88249412264029E-05,-1.61131736303497E-05,-0.000013595,-1.06076699042159E-05,-7.80994611459489E-06,-5.13046131343513E-06,-2.46888095452392E-06,-1.75562934829994E-07,-0.000002624,-5.28809390648602E-06,-0.000007967,-1.07606846049653E-05,-1.37396656760638E-05,-1.51564947801622E-05,-1.06076699042159E-05,-7.80994611459489E-06,-5.13046131343513E-06,-1.23708941229028E-06,-5.13046131343513E-06,-0.000007967,-1.06076699042159E-05,0
25,1.6372140427,1.3173553963,1.0374503145,0.8085300554,0.6482142823,0.5507508281,0.4732197163,0.4807687032,0.687496103,0.7139243158,0.5153674093,0.4851180332,0.5085011192,0.5747457242,0.7173386647,0.9573375574,1.2555774061,1.5757072138,0.5,0.3576519984,0.2371527495,0.1388888889,0.2371527495,0.3576519984,0.5,0.3732526735,0.2491411861,0.1946647782,0.2430445324,0.3696752737,0.4259259259,0.1507298203,0.0185185185,0.1507298203,0.4260265582,0.1584929886,0.01309457,0.1493010694,0.3334619094,0.3265235781,0.3073846029,0.3091734712,0.3091734712,0.645949393,1.697601406,0.6537985904,1.7182296608,0.6074727017,1.5964818973,0.5746965937,1.510343931,0.6101808687,1.6035991547,1.5777901384,1.5139222265,1.6509603138,1.7474543241,1.6766041305,54,15,0.9606453592,54,21,0.921284664,49,22,0.8935420114,48,24,0.8660254038,6.31361063477473E-05,8.25171656254901E-05,0.0001058375,0.0001244041,0.0001224181,9.44082560724475E-05,4.45875500171141E-05,-6.355986464716E-05,-0.000127749,0.0001301671,0.0002428907,0.0001934567,0.0001346678,8.08745718780984E-05,0.000043101,2.23621447899713E-05,1.06154993309531E-05,-0.000021721,-1.98599003259104E-05,-1.75743116169078E-05,-1.56138324482983E-05,-1.35695756747195E-05,-1.09482117057675E-05,-8.57828974642308E-06,-1.08163175851847E-05,-1.33098252181865E-05,-1.54881786827662E-05,-1.769332679868E-05,-1.99684972603891E-05,-2.09189092303758E-05,-1.75743116169078E-05,-1.56138324482983E-05,-1.35695756747195E-05,-9.62951726261818E-06,-1.34397937222324E-05,-1.54881786827662E-05,-1.75743116169078E-05,0
26,1.4433628281,1.1406787423,0.8769643532,0.6845658605,0.5766819502,0.5343083846,0.586475074,0.7276068751,0.897426933,0.8896085653,0.7207251152,0.5831272387,0.5157482548,0.5369666517,0.6312019861,0.8155514352,1.0744717923,1.3585611326,0.5188448365,0.3579777678,0.2283618841,0.1415031372,0.2171764573,0.3312503516,0.4812031434,0.3203239883,0.1754740335,0.1132025098,0.1831662629,0.3409152259,0.4339429542,0.1535669457,0.018867085,0.1350677733,0.3962087843,0.1521113019,0.0660347974,0.1561529132,0.254705647,0.3384091034,0.3201549767,0.3218729061,0.3218729061,0.6270736954,1.8033848276,0.584725536,1.6815968643,0.5377780861,1.546581922,0.5380743554,1.5474339551,0.5904214893,1.6979777075,1.726343417,1.5559329893,1.580499477,1.7016464015,1.8340160153,53,15,0.9591143417,53,12,0.9740309056,48,18,0.9270248109,46,18,0.9202613256,7.78344220009872E-05,0.0001031362,0.0001324701,0.0001498188,0.0001360389,8.96674525533302E-05,2.09163196272398E-05,-4.27707347838184E-05,-8.55364952256736E-05,5.48485752100839E-05,0.0001577318,0.0002092752,0.0001894876,0.0001427214,9.41432227246342E-05,5.85863753642524E-05,3.66451226940332E-05,-2.37010858682593E-05,-2.06146822918192E-05,-1.68313876661191E-05,-1.39582903934097E-05,-1.14011459359568E-05,-7.43586086548949E-06,-3.93190178005218E-06,-7.43586086548949E-06,-1.10047719020668E-05,-1.39582903934097E-05,-1.70186884627686E-05,-2.04425622711419E-05,-2.22844291719589E-05,-1.70186884627686E-05,-1.39582903934097E-05,-0.000011203,-0.00000567,-0.000011203,-1.39582903934097E-05,-1.68313876661191E-05,0
