A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
11,1.5354213078,1.2242263981,0.9355234167,0.716851653,0.57779518,0.5387235924,0.6167444059,0.7530697803,0.9115618679,0.9191909628,0.7695690559,0.6332151009,0.5592907068,0.5889883785,0.7183682661,0.9123574708,1.1961984042,1.5092074865,0.495215637,0.3433702638,0.2305365629,0.1526713576,0.2380844409,0.3433702638,0.5048288498,0.3403192023,0.215489437,0.1618974198,0.215489437,0.3493924659,0.4190286159,0.1538548742,0.0485598884,0.1538548742,0.4190286159,0.1478425781,0.0285701329,0.1570635676,0.3144157224,0.3264626346,0.3060587199,0.32,0.32,0.6155819819,2.1828405575,0.5861138215,2.0783470902,0.5116294615,1.8142271408,0.4658957217,1.6520562765,0.5292614166,1.8767496767,1.9505821291,1.691424675,1.8298242759,2.036366615,2.1280132441,52,16,0.9514859136,52,17,0.9450509519,45,20,0.8958064165,45,20,0.8958064165,7.30782819675393E-05,9.72131096821352E-05,0.0001288593,0.0001523468,0.0001433826,8.78842425088278E-05,1.50011957600551E-05,-4.13202167520041E-05,-8.7345705694115E-05,7.01717374876522E-05,0.0001655232,0.000202597,0.0001699356,0.0001165622,7.06155239598954E-05,3.98614233426814E-05,2.22347584574467E-05,-2.47338600624601E-05,-2.20145218559784E-05,-1.8840736595037E-05,-1.59861558931754E-05,-1.34007554488953E-05,-9.83961614009655E-06,-6.31323579469229E-06,-9.83961614009655E-06,-1.32141332644863E-05,-1.616826012847E-05,-1.90143096565231E-05,-2.21735353913663E-05,-2.35637452799994E-05,-1.8840736595037E-05,-1.59861558931754E-05,-1.34007554488953E-05,-7.97294170878322E-06,-1.34007554488953E-05,-1.616826012847E-05,-1.90143096565231E-05,0
12,1.5491361442,1.2131830228,0.9024891435,0.671311394,0.5942091429,0.6304735952,0.740353102,0.9087263539,1.0560229192,1.0495530643,0.8792409054,0.6996668669,0.5750757774,0.5259886714,0.612926072,0.84644501,1.1588335151,1.4926630473,0.5266199843,0.3219719945,0.1643898831,0.0841918709,0.1713180453,0.306463036,0.4735792738,0.322830817,0.2159340953,0.1792169873,0.2104796773,0.3440876032,0.4425081806,0.1280297894,0.0210479677,0.126725547,0.389529593,0.1368117902,0.0210479677,0.126725547,0.2633099921,0.3920814987,0.3925712946,0.3992819382,0.3997807291,0.6900205497,1.6052332348,0.6952937092,1.6175004794,0.6754036584,1.5712291465,0.6445703302,1.4994998578,0.627236411,1.4591749962,1.3881227358,1.4850429144,1.5978383158,1.6299196596,1.5615190641,47,9,0.9814946889,47,16,0.9402714806,42,20,0.8793421577,40,21,0.8511022265,9.15703192714264E-05,0.0001224871,0.0001623783,0.0001913495,0.000165729,9.53247894173965E-05,1.35505713804627E-05,-4.65381438261335E-05,-8.8703812174396E-05,5.94654060000595E-05,0.0001666697,0.0002597239,0.0002550071,0.0001749866,0.0001006368,5.79154885913739E-05,3.40464814132006E-05,-2.70015600770862E-05,-2.30526342467306E-05,-0.000019145,-1.64042499310509E-05,-1.35943327625713E-05,-0.000009802,-5.80234042379333E-06,-0.000009565,-1.31217851406077E-05,-1.61722475009557E-05,-0.000019145,-2.30526342467306E-05,-2.54786098856662E-05,-0.000019145,-1.64042499310509E-05,-1.35943327625713E-05,-7.67470850066964E-06,-1.33581646030738E-05,-1.64042499310509E-05,-0.000019145,0
13,1.7884802,1.4293816282,1.0871412644,0.8008414782,0.5897599927,0.5032561562,0.5933517433,0.7785775096,0.9370951089,0.9576721129,0.7681373952,0.6002938478,0.5607661966,0.6906517891,0.9110556018,1.1799252183,1.5048348018,1.8810082037,0.4741260334,0.3299878148,0.1823509959,0.0830983975,0.2061417537,0.3577910677,0.5260655161,0.3780046243,0.2744473794,0.2372869781,0.2803830983,0.3687575794,0.4021085401,0.1442992276,0.0206141754,0.1652351855,0.4333882185,0.1576681237,0.0515354384,0.1475750371,0.3201840011,0.37128459,0.3517987724,0.364812603,0.364812603,0.6158327695,2.230195169,0.5942432162,2.1520101164,0.4986231042,1.8057285892,0.4530452516,1.6406715938,0.5227332015,1.8930416153,2.0700134667,1.6364217385,1.7579150966,2.2141939543,2.4692802864,48,9,0.9822646028,48,22,0.8887803753,44,19,0.9019606742,48,17,0.9351823203,6.70602679965991E-05,9.03168645281373E-05,0.0001250546,0.0001672039,0.0001869614,0.0001315652,2.29773738027759E-05,-4.97008060926759E-05,-0.0001012961,9.86183616595361E-05,0.0002333928,0.0002259551,0.0001484451,9.24256415377383E-05,5.43365668739573E-05,3.25904953562165E-05,0.000018635,-2.60394722782779E-05,-2.37817317508821E-05,-2.08201435311747E-05,-1.8366304904763E-05,-1.56363853125631E-05,-1.2289809088039E-05,-9.13040550224569E-06,-1.24764246184547E-05,-1.58206948751807E-05,-1.87233655104449E-05,-2.13304317421736E-05,-2.39386437804717E-05,-0.000025012,-2.09909135833248E-05,-1.85450769002522E-05,-1.56363853125631E-05,-1.07984500493805E-05,-1.58206948751807E-05,-1.85450769002522E-05,-2.09909135833248E-05,0
14,1.4380464277,1.1174308414,0.8246892503,0.5799070053,0.4528312928,0.4880596759,0.6508421511,0.8647919799,1.0018522172,1.0762502528,0.9131375716,0.733852387,0.6191694328,0.6103968133,0.6798049952,0.8878708277,1.176979566,1.4997003446,0.4577669296,0.3496386578,0.2248595067,0.1271997456,0.2334403179,0.3799763446,0.5422591113,0.3783464912,0.2334403179,0.1814424105,0.2268494526,0.3465723006,0.383947562,0.1499063378,0.0149906338,0.1645559227,0.4569070419,0.1699305873,0.0237022732,0.1487777922,0.308129551,0.3597123451,0.3597123451,0.3183405315,0.3381616659,0.6089212215,2.0167099162,0.6238125029,2.0660289312,0.5424320435,1.7965018171,0.5083600023,1.6836572965,0.5581648283,1.84860784,2.0880613018,1.7604544868,1.8529975715,2.1780725424,2.3409399821,47,12,0.9668568313,47,17,0.9322937149,42,19,0.8918248,49,21,0.9035079029,8.91532865315287E-05,0.0001247533,0.0001753003,0.0002281743,0.0002020448,9.47996393994977E-05,4.16537796376962E-06,-4.28566295057624E-05,-8.00213591286574E-05,0.000048156,0.0001451225,0.0002164534,0.0002054902,0.0001550427,9.77869305087053E-05,6.09713159153679E-05,3.81605416145441E-05,-2.02838655977604E-05,-1.83097618147158E-05,-1.50633665315369E-05,-1.20530720870135E-05,-9.17228231709504E-06,-5.24154109219871E-06,-1.59327218724388E-06,-4.83067809254343E-06,-8.55083529172519E-06,-1.16445473022451E-05,-1.46685706153522E-05,-1.79392655437516E-05,-1.90404311183897E-05,-1.48662603537828E-05,-0.000011849,-8.96520606257634E-06,-3.19928241192567E-06,-8.7580510992737E-06,-1.16445473022451E-05,-1.48662603537828E-05,0
15,1.3603891345,1.0750164545,0.8524043017,0.6815996931,0.599632022,0.6132075472,0.6886146261,0.8104427017,0.9551158836,0.9351526624,0.7847786545,0.6661472998,0.5955363812,0.5966561623,0.687126707,0.8510458876,1.1007052983,1.3818742206,0.5094339623,0.3461120062,0.228372046,0.141509434,0.2226495042,0.3312650918,0.4905660377,0.3253007481,0.1872588042,0.1320754717,0.1944861144,0.3409303962,0.4246331108,0.1491640406,0.0377358491,0.1491640406,0.4152015299,0.1373605639,0.0283018868,0.1555888915,0.2735849057,0.320754717,0.3024758404,0.3212519992,0.3206976381,0.5524718364,2.9755124133,0.5072389884,2.7318965548,0.4216788152,2.2710850878,0.3993562535,2.1508598474,0.5135403354,2.7658344592,2.5202402821,2.0667219794,2.2273290984,2.6616213813,2.8164099604,53,15,0.9591143417,53,14,0.9644813524,52,24,0.8871201996,51,25,0.8716121871,8.40873469851123E-05,0.0001106893,0.0001354442,0.0001445927,0.0001206297,7.05676875647269E-05,0.00000918,-4.21509081256758E-05,-8.38415664850099E-05,7.01951611200677E-05,0.0001511939,0.0001909358,0.0001738011,0.0001300905,8.44378078956716E-05,5.14793100829796E-05,3.0674695819733E-05,-2.44887210232051E-05,-2.14505703666758E-05,-1.79030867281102E-05,-1.50701978586826E-05,-1.23448352348085E-05,-8.60446306073229E-06,-0.000004919,-8.60446306073229E-06,-1.21484109320195E-05,-1.50701978586826E-05,-1.80874474937442E-05,-2.14505703666758E-05,-0.000023095,-1.79030867281102E-05,-1.50701978586826E-05,-1.21484109320195E-05,-6.45718370682194E-06,-1.23448352348085E-05,-1.50701978586826E-05,-1.80874474937442E-05,0
16,0.9967127316,0.7685120295,0.5925608294,0.5031624686,0.5076153206,0.5516969905,0.6327124631,0.7376750849,0.8871076908,0.9248163958,0.7864022224,0.6664426287,0.5657384654,0.4965342158,0.4846199909,0.5699766783,0.7440875704,0.9761166174,0.5082306868,0.3550861039,0.2127404192,0.1267498019,0.2025035529,0.3436344582,0.4917904517,0.3758676487,0.2767252395,0.2456090607,0.2795347048,0.3905490995,0.4531567094,0.1553368092,0.0395321771,0.1485484348,0.4281172337,0.1710423497,0.1188597869,0.1852537039,0.3723586941,0.2831937897,0.3014043308,0.269121665,0.2882502997,0.5790802869,2.5457460987,0.5393517316,2.3710918808,0.4573800553,2.01072894,0.4325793326,1.9017002879,0.5178330005,2.2764914826,2.2864705549,1.9441997489,1.9925625904,2.3081401424,2.4714969033,63,16,0.9672125547,63,31,0.8705593143,49,22,0.8935420114,51,23,0.892533857,7.80839379291576E-05,0.0001008334,0.0001164553,0.0001052316,7.10475242526064E-05,3.15403492635837E-05,-7.80689955413419E-06,-3.80967918856437E-05,-0.000062168,3.53722019535255E-05,0.0001044709,0.0001554525,0.0001555047,0.0001173532,7.24093697821238E-05,4.13755119371743E-05,2.27158189097551E-05,-2.07208874705605E-05,-1.83947599068649E-05,-1.5169354387644E-05,-1.23614489902356E-05,-9.73318203191907E-06,-5.97041673236255E-06,-2.60922567587288E-06,-5.34878310324168E-06,-8.94950743677214E-06,-1.19035424992718E-05,-1.47385109873676E-05,-1.81428036235045E-05,-1.99481407871414E-05,-1.50263339302655E-05,-1.22091674568711E-05,-9.57666797271186E-06,-3.81294790082191E-06,-0.00000942,-1.20565274734477E-05,-1.48827155881237E-05,0
17,1.3986852701,1.1032003451,0.8259081193,0.6066594467,0.4677802697,0.4369909812,0.5531808831,0.7136819051,0.8927035961,0.8197712557,0.6772569604,0.5407171359,0.4418747836,0.4876008478,0.6196306136,0.8368410717,1.1169984668,1.4154330071,0.5046493147,0.3490916869,0.1602157273,0,0.1424176277,0.3222647513,0.4953919964,0.3774710985,0.2826105252,0.2483746186,0.2800678014,0.381904264,0.4327332173,0.1764639873,0.1013293231,0.1641081747,0.4137430392,0.1602157273,0.0830734319,0.1686605748,0.2483746186,0.3610618503,0.3610618503,0.3487587319,0.3658928136,0.59108062,1.9092763618,0.5850706729,1.8898633586,0.538439263,1.739237123,0.5198752449,1.6792726449,0.5850706729,1.8898633586,1.9707618265,1.7339892226,1.7656278056,1.8791776893,1.8662622257,54,0,1,54,27,0.8660254038,47,21,0.8946296188,48,22,0.8887803753,6.3263760071945E-05,8.64319441364177E-05,0.000120064,0.0001580775,0.0001697878,0.0001187404,1.71583866688561E-05,-5.73333203766508E-05,-0.0001010096,8.40448908161979E-05,0.0002073874,0.0002350163,0.0001618713,9.82681489613047E-05,5.44817905566953E-05,3.10048882174828E-05,1.7417657110667E-05,-1.95702934038603E-05,-1.73797506313793E-05,-1.44085574123625E-05,-1.18425768624137E-05,-9.50458529523644E-06,-6.3499495757199E-06,-3.39049364245157E-06,-6.03531102509555E-06,-9.03230998764849E-06,-1.15339084819859E-05,-0.000014261,-1.73797506313793E-05,-1.85661639664369E-05,-1.44085574123625E-05,-1.16883875869324E-05,-9.34727065083732E-06,-4.78279672229716E-06,-9.34727065083732E-06,-1.16883875869324E-05,-1.44085574123625E-05,0
18,1.5898078514,1.2741470165,0.9781703702,0.7167945886,0.5853741836,0.6019593491,0.6734378906,0.7552296679,0.924206869,0.9623562481,0.7890189983,0.7145598377,0.671951927,0.6864484798,0.7857181803,1.0149324927,1.3150316638,1.614390751,0.4800081633,0.3288719163,0.230171259,0.1599680096,0.2331914422,0.340079018,0.5199921569,0.3351940602,0.184354022,0.1303579791,0.1838110046,0.3230452858,0.4099180246,0.1315031664,0.0199960012,0.1333899653,0.4403662465,0.1392560343,0.0412228125,0.1264658158,0.2901143455,0.3658226998,0.3653170704,0.36511466,0.384331221,0.6978402391,1.5488800129,0.7008590286,1.5555803183,0.6631976363,1.4719895845,0.638876565,1.418008144,0.6473026369,1.4367100956,1.5325220564,1.4651924757,1.5057077948,1.6004586499,1.6456782434,50,16,0.9474175426,50,13,0.9656086164,42,17,0.9144221128,45,18,0.916515139,0.000078568,0.0001055705,0.0001408848,0.0001766137,0.0001620233,9.74488757017773E-05,2.5062656641604E-05,-0.000039303,-9.48052884863099E-05,9.51753422651731E-05,0.0001738337,0.0001925127,0.0001663685,0.0001202525,7.5252899087096E-05,4.66714752429038E-05,2.80972163686355E-05,-0.00002574,-2.28776163850264E-05,-1.95694716242661E-05,-1.70466902969063E-05,-0.000014652,-1.08026358431457E-05,-6.58544616397761E-06,-1.05998554565165E-05,-1.42488234961148E-05,-1.68491336410586E-05,-1.95694716242661E-05,-2.27006827666894E-05,-2.45960861477917E-05,-1.95694716242661E-05,-1.70466902969063E-05,-1.44505284206744E-05,-8.17858997304869E-06,-1.44505284206744E-05,-1.68491336410586E-05,-1.93788207106742E-05,0
19,1.5455855487,1.236833092,0.9767486577,0.7738966269,0.6693442165,0.6261682848,0.6486174582,0.7645960019,0.9266309872,0.9974493215,0.8099650366,0.6485338896,0.5872170367,0.5995481587,0.7069151274,0.9285592185,1.2081924504,1.5368640862,0.5206833117,0.3499903212,0.2900331726,0.2414948927,0.3074503948,0.3492151479,0.4793853336,0.296318879,0.1626341431,0.1041158413,0.1678817496,0.3185332238,0.4185405019,0.1547793254,0.0959900627,0.1646215994,0.3853692841,0.1646215994,0.0942809042,0.1626341431,0.3449991163,0.3534174869,0.3528733488,0.3534174869,0.3724774238,0.5724680058,1.6232528083,0.54830396,1.5547348218,0.5371920792,1.5232266999,0.5843700825,1.6570015579,0.6488672248,1.8398854334,1.8335819737,1.649289424,1.5732383855,1.6551755577,1.6972396462,48,23,0.8777239347,48,10,0.9780578829,46,17,0.9292047945,45,17,0.9258962958,0.0001018082,0.000128206,0.0001513564,0.0001546676,0.0001246213,7.57435149090474E-05,1.24234878317323E-05,-5.14282527234924E-05,-9.63524652372185E-05,8.49636039631395E-05,0.0002033952,0.0002440102,0.0002111805,0.0001477472,8.8558208976246E-05,5.16823081030715E-05,0.000027718,-3.66681969387865E-05,-3.26788341986284E-05,-2.8556322981651E-05,-2.55214760683113E-05,-2.28588093617554E-05,-1.8898746567416E-05,-1.49225151405056E-05,-1.96453869038782E-05,-2.3347850913679E-05,-2.6234197434457E-05,-2.94585939465491E-05,-3.28833637880027E-05,-3.48510578719972E-05,-2.87834319270587E-05,-2.57597842110783E-05,-2.31035638179787E-05,-1.7155525881678E-05,-2.31035638179787E-05,-2.5997365666875E-05,-2.90095272212442E-05,0
20,1.4467607028,1.1341460501,0.8520340719,0.6555991901,0.5800663451,0.5935516178,0.6555991901,0.8045938564,0.9640137412,0.9904694898,0.8231079972,0.6560124263,0.5592290473,0.5321124237,0.5938255015,0.7822557889,1.0480075301,1.3691530031,0.4894552029,0.312000278,0.2283438666,0.1678817496,0.2520377655,0.342476237,0.5105924079,0.3364085785,0.206664044,0.166585346,0.2,0.322926993,0.3957771676,0.1214188924,0.0560680964,0.1547793254,0.4165934895,0.1472420348,0.0232810099,0.1187103236,0.3338207818,0.3535533906,0.3328300799,0.3481758393,0.3481758393,0.6074501076,1.994108971,0.5771401326,1.8946087944,0.5077038721,1.6666666667,0.5053090292,1.6588049876,0.5626667632,1.8470962904,1.6066087743,1.4883525954,1.6108219165,1.7901799972,1.8929259353,48,16,0.9428090416,48,16,0.9428090416,45,18,0.916515139,41,17,0.9099882003,0.0001042205,0.0001354262,0.0001694806,0.0001784463,0.0001373816,7.03545159946672E-05,-3.32839581186752E-06,-6.16462263086718E-05,-0.0001009096,7.77240649092264E-05,0.000198284,0.0002654324,0.0002438346,0.0001758082,0.0001051666,0.000061302,3.39030515806021E-05,-0.000035973,-0.0000321,-2.81372782303182E-05,-2.55411663672847E-05,-2.23510974280113E-05,-0.000018319,-1.37618771927564E-05,-1.85726680414467E-05,-2.2848537318174E-05,-2.60212833280597E-05,-2.88245312605308E-05,-3.25142957528993E-05,-3.43064916871016E-05,-2.83674396834485E-05,-2.55411663672847E-05,-2.26000707873376E-05,-0.000016035,-2.26000707873376E-05,-2.5781636214356E-05,-2.85965310945912E-05,0
21,1.5254457355,1.2216525817,0.9551158836,0.7604148125,0.6479284843,0.6137153195,0.6479284843,0.7258635495,0.8820124082,0.9135368968,0.7459991782,0.6438636049,0.6017063668,0.5966561623,0.6919668234,0.8843805015,1.1549959584,1.4653042044,0.5094339623,0.352229334,0.2358490566,0.1512379202,0.2358490566,0.3401463467,0.4905660377,0.3295141358,0.1700731734,0.0943396226,0.1814658874,0.347907338,0.4343722428,0.1561598619,0.0566037736,0.1524103247,0.4057700598,0.1524103247,0.0471698113,0.1612076178,0.2454643742,0.2764136292,0.2998126756,0.2666008474,0.2896708143,0.567673575,2.2115965128,0.5544775707,2.1601862686,0.4864318311,1.8950872273,0.4730491514,1.8429497156,0.5563419928,2.167449861,1.9952569103,1.6770436267,1.7860272694,2.0914731103,2.1982299163,53,16,0.9533437809,53,10,0.9820387683,48,21,0.8992184106,45,18,0.916515139,7.25112564058851E-05,9.63125708817681E-05,0.0001231335,0.0001364814,0.0001210171,8.09746655566702E-05,2.4088628141371E-05,-3.3429860245818E-05,-8.30327450062565E-05,5.85059258144861E-05,0.0001461877,0.0001841008,0.0001738993,0.0001287232,8.04573867440786E-05,4.76677595017394E-05,0.000027286,-2.32516161402929E-05,-0.000020324,-1.69248684476493E-05,-0.000014037,-1.14378310899834E-05,-7.88131508988857E-06,-4.56591829900521E-06,-7.88131508988857E-06,-1.14378310899834E-05,-1.42205946733164E-05,-1.72768079113984E-05,-2.04861416010845E-05,-2.20596113726751E-05,-1.69248684476493E-05,-1.42205946733164E-05,-1.14378310899834E-05,-6.21165674437042E-06,-1.14378310899834E-05,-1.42205946733164E-05,-1.71011301146827E-05,0
22,1.3866336246,1.0945095205,0.8347421447,0.6526675144,0.5606771706,0.5412587224,0.6097359467,0.771957709,0.9447737763,0.9579734614,0.782850723,0.6223423336,0.5508660489,0.5553471372,0.6337213709,0.8028061327,1.0543711927,1.3379656258,0.5,0.3248111964,0.1873829222,0.1094509521,0.1928154363,0.3284786378,0.5,0.3308594029,0.206071106,0.163609323,0.2121943391,0.3393649059,0.4181127144,0.1272516957,0.0128543624,0.1363411025,0.4182115006,0.1366437468,0,0.1366437468,0.2728336531,0.3207956751,0.3019924374,0.2836471015,0.3018867925,0.674077964,1.8143477266,0.634567306,1.7080008701,0.5597912798,1.5067337758,0.5311781008,1.4297185652,0.5671706409,1.5265960582,1.485951216,1.4065836204,1.4821913479,1.6375428034,1.7431754992,55,12,0.9759081382,55,18,0.9449299244,45,17,0.9258962958,44,16,0.9315409787,7.69852621105653E-05,0.0001018011,0.0001313914,0.00014641,0.0001276341,8.01161103047896E-05,1.17653650064429E-05,-0.000045045,-7.90916044998702E-05,5.97697644278417E-05,0.0001603451,0.0001984153,0.0001724052,0.0001252778,7.9426814298042E-05,4.8666506155346E-05,2.86781076190756E-05,-2.74386673284665E-05,-0.000024095,-2.02903165452075E-05,-1.75616550345934E-05,-1.47337768934934E-05,-1.06226834269005E-05,-6.55989237329123E-06,-1.08282774691789E-05,-1.47337768934934E-05,-1.77604378966983E-05,-2.08574658585221E-05,-2.42655937916707E-05,-2.60689159534534E-05,-2.04801390279659E-05,-1.75616550345934E-05,-1.47337768934934E-05,-8.37320843766975E-06,-1.47337768934934E-05,-1.77604378966983E-05,-2.06691941917242E-05,0
23,1.298167033,1.0149031129,0.7620607219,0.5798526942,0.4734034182,0.4399044163,0.5093398988,0.6900981396,0.8606020102,0.8892035955,0.7200968703,0.5236611148,0.4138003393,0.4089800914,0.5046213875,0.6939189072,0.9417735196,1.2233434065,0.5080404813,0.3209209285,0.1475857545,0.0639680436,0.1524121444,0.308110899,0.4919880594,0.3336164992,0.2355018617,0.2142250015,0.2490144249,0.3622056727,0.4291106819,0.1254516549,0.0482622153,0.1231728277,0.4047250045,0.1330024222,0.0561036857,0.1385658819,0.2778123995,0.3338928312,0.3325178377,0.344035835,0.3625953803,0.6929400828,1.8000037935,0.6416054545,1.6666552862,0.5665577237,1.4717088494,0.5172592915,1.3436496316,0.5623446737,1.4607648932,1.4601628237,1.3956806685,1.53770228,1.768700621,1.8439088915,63,8,0.9919047492,63,27,0.9035079029,49,17,0.937887779,48,19,0.9183223684,5.94561202701775E-05,8.06825679922127E-05,0.0001077047,0.0001274567,0.0001222366,8.33948055256835E-05,1.33079137228515E-05,-4.24081293121728E-05,-7.32142812673542E-05,4.05145952332483E-05,0.0001617416,0.0002100027,0.0001581387,0.0001003214,5.81643336306177E-05,3.43305062589033E-05,1.93042511294869E-05,-2.38887401194052E-05,-2.06151546156572E-05,-1.66249479705737E-05,-1.38442757670615E-05,-1.13234518883793E-05,-7.12786631326332E-06,-2.86151689010344E-06,-7.12786631326332E-06,-1.11415238479562E-05,-1.40218039050724E-05,-1.67938091171633E-05,-2.06151546156572E-05,-2.25992685936135E-05,-1.66249479705737E-05,-1.38442757670615E-05,-1.13234518883793E-05,-4.78993195672001E-06,-1.11415238479562E-05,-1.38442757670615E-05,-1.67938091171633E-05,0
24,1.903878783,1.517911854,1.1650462295,0.8683741887,0.6482291927,0.534707771,0.5575615133,0.7511307397,0.9428975654,0.9750143346,0.7848384161,0.5789161258,0.5848742532,0.7215460371,0.9147784432,1.1847679207,1.5128785714,1.8834956228,0.4945093185,0.3161729431,0.206504648,0.1187398685,0.1982239411,0.3130506243,0.5057167696,0.3234006867,0.1982239411,0.1616109815,0.2128431519,0.3367062298,0.4086491234,0.1329726622,0.0107502026,0.1307818588,0.4086491234,0.1329726622,0.0215004052,0.1462185633,0.280330986,0.4755055872,0.4755055872,0.4533480986,0.4714820226,0.6615412017,1.7643243656,0.6489692016,1.7307949557,0.5896302163,1.572538422,0.5597288938,1.4927918669,0.586126998,1.5631953706,1.5945596744,1.5188377129,1.6403342774,1.8559943564,1.914896611,46,12,0.965374057,46,14,0.9525609696,44,18,0.9124936318,45,19,0.906492358,7.46871698998293E-05,0.0001008244,0.0001379539,0.0001806976,0.000199955,0.000158654,4.93014477863157E-05,-5.38589176718487E-05,-0.0001086949,9.93640699523053E-05,0.0002606661,0.0002507399,0.0001797211,0.0001203149,7.53707820081628E-05,4.77245814405068E-05,2.92207475965935E-05,-3.01401648980626E-05,-2.67066727069751E-05,-2.33726769698286E-05,-2.05148767603287E-05,-1.80242224027634E-05,-1.43383046350991E-05,-9.96285650600627E-06,-1.43383046350991E-05,-1.80242224027634E-05,-2.09614797503537E-05,-2.38016917159281E-05,-2.71061272529555E-05,-2.86604221544596E-05,-2.33726769698286E-05,-2.07384566132764E-05,-1.80242224027634E-05,-1.20278345508813E-05,-1.80242224027634E-05,-2.07384566132764E-05,-2.35875807347919E-05,0
25,1.7147333906,1.357053248,1.0415409557,0.779203007,0.6039482965,0.5506119608,0.6290298845,0.8024271082,0.9745581938,1.0046482112,0.8253250132,0.6258013094,0.5520815683,0.6186391373,0.8051991756,1.0580708114,1.3703723305,1.7159930086,0.500236271,0.3799498883,0.2932967055,0.2091750944,0.2912173801,0.3691331525,0.4998311666,0.3353976144,0.1934093,0.1167879823,0.1905959239,0.3455123704,0.4068953284,0.1818948951,0.08134587,0.1675981174,0.407392857,0.1773844024,0.08134587,0.1715796254,0.325590929,0.3333333333,0.3333333333,0.3189101213,0.3642518375,0.592439927,2.1033028687,0.5787251731,2.0546122252,0.5065761544,1.7984660218,0.4863554242,1.726677613,0.5547001962,1.9693178343,2.0313290176,1.8168759072,1.9083680232,2.1488711127,2.1488711127,43,18,0.908168567,43,10,0.9725824961,43,19,0.8970837917,43,21,0.8726354902,9.90961271001681E-05,0.0001329063,0.0001736207,0.0002037405,0.0001807557,9.92825074338366E-05,1.63492193247772E-06,-6.17722862223895E-05,-0.0001091685,9.74991401596338E-05,0.0002451058,0.0002901203,0.0002227241,0.0001431438,8.43136317127528E-05,4.80859391905213E-05,2.67082629090608E-05,-0.000027789,-2.53616495796916E-05,-2.21491074367604E-05,-1.91804544644842E-05,-1.65565089728388E-05,-1.30017680506481E-05,-9.67266160890425E-06,-1.30017680506481E-05,-1.6114454211541E-05,-1.89640930725736E-05,-2.19413324526462E-05,-2.49726771042825E-05,-2.63165695423811E-05,-2.21491074367604E-05,-1.91804544644842E-05,-1.65565089728388E-05,-1.14438733563247E-05,-1.63356100967045E-05,-1.91804544644842E-05,-2.19413324526462E-05,0
26,1.4554426592,1.1444900941,0.8753794096,0.6964399451,0.6411027004,0.6929692255,0.7783374131,0.9041169094,1.0280903817,1.0074300622,0.8629931664,0.7473927618,0.6611675557,0.6254302097,0.699252232,0.8856322659,1.1486469995,1.4522028527,0.4995231549,0.3559834752,0.2604763539,0.1932469879,0.2712330055,0.3619195457,0.5005324069,0.3348810839,0.167440542,0.0953088273,0.1752935346,0.3403617731,0.4163852738,0.1654190529,0.0873263027,0.180027785,0.4135476321,0.1619938568,0.0473593371,0.1516238595,0.2876860462,0.3171619712,0.3199482207,0.3134739159,0.316227766,0.6256233513,1.7693843863,0.6292973455,1.7797751557,0.6040643941,1.7084114668,0.588741174,1.6650744233,0.5988627457,1.6937001946,1.6045461317,1.6317108741,1.6958717999,1.8215524629,1.841779223,47,18,0.9237571637,47,9,0.9814946889,38,19,0.8660254038,37,18,0.8736881014,0.0001005374,0.0001335185,0.0001664263,0.0001658369,0.0001190454,5.49544079046571E-05,-2.39644198848298E-06,-5.03257466128031E-05,-9.04073866642464E-05,0.000078859,0.0001594032,0.0002099399,0.0002106785,0.0001611833,9.97215969946967E-05,5.77774924568274E-05,3.22256861612391E-05,-3.2700708454849E-05,-2.96753756321511E-05,-2.62846606280496E-05,-2.34489183870755E-05,-2.07056678976184E-05,-1.72464251441172E-05,-1.39853149178308E-05,-1.76814172736741E-05,-2.13459068507945E-05,-2.406853123276E-05,-2.70656752181797E-05,-0.000030207,-3.14057725214452E-05,-2.64812573234636E-05,-2.36561029493674E-05,-2.09194834889591E-05,-1.57227260944056E-05,-2.09194834889591E-05,-2.36561029493674E-05,-0.000026677,0
